[17:42:14][modifier.cpp:386]: [0] Tag: blank_modifier, Categories: 2
[17:42:14][modifier.cpp:386]: [304] Tag: point_defence_speed_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [305] Tag: small_weapon_damage_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [306] Tag: small_weapon_fire_rate_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [307] Tag: small_speed_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [308] Tag: medium_weapon_damage_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [309] Tag: medium_weapon_fire_rate_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [310] Tag: medium_speed_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [311] Tag: large_weapon_damage_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [312] Tag: large_weapon_fire_rate_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [313] Tag: large_speed_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [314] Tag: torpedo_weapon_damage_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [315] Tag: torpedo_weapon_fire_rate_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [316] Tag: torpedo_speed_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [317] Tag: extra_large_weapon_damage_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [318] Tag: extra_large_weapon_fire_rate_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [319] Tag: extra_large_speed_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [320] Tag: weapon_role_anti_armor_weapon_damage_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [321] Tag: weapon_role_anti_armor_weapon_fire_rate_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [322] Tag: weapon_role_anti_armor_speed_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [323] Tag: weapon_role_anti_shield_weapon_damage_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [324] Tag: weapon_role_anti_shield_weapon_fire_rate_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [325] Tag: weapon_role_anti_shield_speed_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [326] Tag: weapon_role_artillery_weapon_damage_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [327] Tag: weapon_role_artillery_weapon_fire_rate_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [328] Tag: weapon_role_artillery_speed_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [329] Tag: weapon_role_anti_hull_weapon_damage_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [330] Tag: weapon_role_anti_hull_weapon_fire_rate_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [331] Tag: weapon_role_anti_hull_speed_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [332] Tag: weapon_role_point_defense_weapon_damage_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [333] Tag: weapon_role_point_defense_weapon_fire_rate_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [334] Tag: weapon_role_point_defense_speed_mult, Categories: 16508
[17:42:14][modifier.cpp:386]: [335] Tag: country_resource_max_time_add, Categories: 256
[17:42:14][modifier.cpp:386]: [336] Tag: country_resource_max_energy_add, Categories: 256
[17:42:14][modifier.cpp:386]: [337] Tag: country_resource_max_minerals_add, Categories: 256
[17:42:14][modifier.cpp:386]: [338] Tag: country_resource_max_food_add, Categories: 256
[17:42:14][modifier.cpp:386]: [339] Tag: country_resource_max_physics_research_add, Categories: 256
[17:42:14][modifier.cpp:386]: [340] Tag: country_resource_max_society_research_add, Categories: 256
[17:42:14][modifier.cpp:386]: [341] Tag: country_resource_max_engineering_research_add, Categories: 256
[17:42:14][modifier.cpp:386]: [342] Tag: country_resource_max_influence_add, Categories: 256
[17:42:14][modifier.cpp:386]: [343] Tag: country_resource_max_unity_add, Categories: 256
[17:42:14][modifier.cpp:386]: [344] Tag: country_resource_max_alloys_add, Categories: 256
[17:42:14][modifier.cpp:386]: [345] Tag: country_resource_max_consumer_goods_add, Categories: 256
[17:42:14][modifier.cpp:386]: [346] Tag: country_resource_max_volatile_motes_add, Categories: 256
[17:42:14][modifier.cpp:386]: [347] Tag: country_resource_max_exotic_gases_add, Categories: 256
[17:42:14][modifier.cpp:386]: [348] Tag: country_resource_max_rare_crystals_add, Categories: 256
[17:42:14][modifier.cpp:386]: [349] Tag: country_resource_max_sr_living_metal_add, Categories: 256
[17:42:14][modifier.cpp:386]: [350] Tag: country_resource_max_sr_zro_add, Categories: 256
[17:42:14][modifier.cpp:386]: [351] Tag: country_resource_max_sr_dark_matter_add, Categories: 256
[17:42:14][modifier.cpp:386]: [352] Tag: country_resource_max_nanites_add, Categories: 256
[17:42:14][modifier.cpp:386]: [353] Tag: buffer_time_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [354] Tag: buffer_time_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [355] Tag: buffer_time_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [356] Tag: buffer_time_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [357] Tag: buffer_time_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [358] Tag: buffer_time_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [359] Tag: buffer_energy_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [360] Tag: buffer_energy_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [361] Tag: buffer_energy_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [362] Tag: buffer_energy_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [363] Tag: buffer_energy_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [364] Tag: buffer_energy_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [365] Tag: buffer_minerals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [366] Tag: buffer_minerals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [367] Tag: buffer_minerals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [368] Tag: buffer_minerals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [369] Tag: buffer_minerals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [370] Tag: buffer_minerals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [371] Tag: buffer_food_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [372] Tag: buffer_food_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [373] Tag: buffer_food_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [374] Tag: buffer_food_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [375] Tag: buffer_food_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [376] Tag: buffer_food_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [377] Tag: buffer_physics_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [378] Tag: buffer_physics_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [379] Tag: buffer_physics_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [380] Tag: buffer_physics_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [381] Tag: buffer_physics_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [382] Tag: buffer_physics_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [383] Tag: buffer_society_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [384] Tag: buffer_society_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [385] Tag: buffer_society_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [386] Tag: buffer_society_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [387] Tag: buffer_society_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [388] Tag: buffer_society_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [389] Tag: buffer_engineering_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [390] Tag: buffer_engineering_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [391] Tag: buffer_engineering_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [392] Tag: buffer_engineering_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [393] Tag: buffer_engineering_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [394] Tag: buffer_engineering_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [395] Tag: buffer_influence_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [396] Tag: buffer_influence_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [397] Tag: buffer_influence_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [398] Tag: buffer_influence_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [399] Tag: buffer_influence_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [400] Tag: buffer_influence_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [401] Tag: buffer_unity_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [402] Tag: buffer_unity_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [403] Tag: buffer_unity_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [404] Tag: buffer_unity_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [405] Tag: buffer_unity_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [406] Tag: buffer_unity_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [407] Tag: buffer_alloys_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [408] Tag: buffer_alloys_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [409] Tag: buffer_alloys_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [410] Tag: buffer_alloys_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [411] Tag: buffer_alloys_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [412] Tag: buffer_alloys_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [413] Tag: buffer_consumer_goods_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [414] Tag: buffer_consumer_goods_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [415] Tag: buffer_consumer_goods_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [416] Tag: buffer_consumer_goods_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [417] Tag: buffer_consumer_goods_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [418] Tag: buffer_consumer_goods_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [419] Tag: buffer_volatile_motes_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [420] Tag: buffer_volatile_motes_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [421] Tag: buffer_volatile_motes_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [422] Tag: buffer_volatile_motes_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [423] Tag: buffer_volatile_motes_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [424] Tag: buffer_volatile_motes_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [425] Tag: buffer_exotic_gases_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [426] Tag: buffer_exotic_gases_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [427] Tag: buffer_exotic_gases_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [428] Tag: buffer_exotic_gases_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [429] Tag: buffer_exotic_gases_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [430] Tag: buffer_exotic_gases_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [431] Tag: buffer_rare_crystals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [432] Tag: buffer_rare_crystals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [433] Tag: buffer_rare_crystals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [434] Tag: buffer_rare_crystals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [435] Tag: buffer_rare_crystals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [436] Tag: buffer_rare_crystals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [437] Tag: buffer_sr_living_metal_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [438] Tag: buffer_sr_living_metal_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [439] Tag: buffer_sr_living_metal_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [440] Tag: buffer_sr_living_metal_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [441] Tag: buffer_sr_living_metal_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [442] Tag: buffer_sr_living_metal_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [443] Tag: buffer_sr_zro_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [444] Tag: buffer_sr_zro_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [445] Tag: buffer_sr_zro_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [446] Tag: buffer_sr_zro_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [447] Tag: buffer_sr_zro_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [448] Tag: buffer_sr_zro_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [449] Tag: buffer_sr_dark_matter_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [450] Tag: buffer_sr_dark_matter_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [451] Tag: buffer_sr_dark_matter_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [452] Tag: buffer_sr_dark_matter_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [453] Tag: buffer_sr_dark_matter_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [454] Tag: buffer_sr_dark_matter_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [455] Tag: buffer_nanites_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [456] Tag: buffer_nanites_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [457] Tag: buffer_nanites_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [458] Tag: buffer_nanites_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [459] Tag: buffer_nanites_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [460] Tag: buffer_nanites_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [461] Tag: buffer_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [462] Tag: buffer_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [463] Tag: buffer_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [464] Tag: buffer_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [465] Tag: buffer_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [466] Tag: buffer_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [467] Tag: country_time_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [468] Tag: country_time_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [469] Tag: country_time_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [470] Tag: country_time_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [471] Tag: country_time_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [472] Tag: country_time_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [473] Tag: country_energy_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [474] Tag: country_energy_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [475] Tag: country_energy_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [476] Tag: country_energy_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [477] Tag: country_energy_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [478] Tag: country_energy_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [479] Tag: country_minerals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [480] Tag: country_minerals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [481] Tag: country_minerals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [482] Tag: country_minerals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [483] Tag: country_minerals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [484] Tag: country_minerals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [485] Tag: country_food_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [486] Tag: country_food_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [487] Tag: country_food_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [488] Tag: country_food_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [489] Tag: country_food_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [490] Tag: country_food_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [491] Tag: country_physics_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [492] Tag: country_physics_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [493] Tag: country_physics_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [494] Tag: country_physics_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [495] Tag: country_physics_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [496] Tag: country_physics_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [497] Tag: country_society_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [498] Tag: country_society_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [499] Tag: country_society_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [500] Tag: country_society_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [501] Tag: country_society_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [502] Tag: country_society_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [503] Tag: country_engineering_research_cost_add, Categories: 524288
